id	name	type
19216737	Interesse gabba tutti›L'interesse gabba tutti : dramma giocoso per musica da rappresentarsi nel Regio Teatro di Via della Pergola la primavera del MDCCZXCV i.e. 1795 : sotto la protez. dell' a.r. di Ferdinando III. arciduca d'Austria principe beale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
22514875	ex typographia Ioannis Gugliantini	Publisher
22514876	Al -la Gondotta	Publisher
25246329	Per il Vangelisti, e Matini	Publisher
19217086	Didone abbandonata›La didone : dramma serio in musica da rappresentarsi in Firenze nel R. Teatro dei Risoluti posto in via S. Maria nell'estate dell'anno 1795 : sotto la protezione dell'A.R. il serenissimo Ferdinando III. principe reale d'Ungheria e di Boemia arciduca d'Austria, gran duca di Toscana ec. ec. ec	Edition
33897308	Antonio de Medina	Person
19217265	Trionfo di Scipione in Cartagine›Il trionfo di Scipione in Cartagine : dramma per musica da rappresentarsi nel regio Teatro di via della Pergola il carnevale del MDCCXCV i.e. 1795 : sotto la Protez. dell'A.R. di Ferdinando III. arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana &c. &c &c	Edition
38068037	da Lucca, Pietro	Person
21314559	nella Stamperia di Francesco Tosi	Publisher
19217427	Emira e Zopiro›Emira e Zopiro : dramma tragico per musica : da rappresentarsi nel Regio Teatro di via della Pergola l'autunno del MDCCXCV i.e. 1795 sotto la protez. dell'A.R. di Ferdinando III. arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
19217430	Il trionfo di Giuditta, o sia, La morte d'Oloferne : dramma sacro per musica da rappresentarsi nel Regio Teatro di Via della Pergola la quadragesima del MDCCXCV i.e. 1795 : sotto la protez. dell'A.R. di Ferdinando III. arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana &c. &c. &c	Edition
16334241	Ordini sopra il gouerno delli comuni del contado et montagna di Pistoia›Ordini sopra il governo delli comuni del contado et montagna di Pistoia	Edition
16334243	Bando sopra li albergatori di Firenze	Edition
16334251	Bando et dichiaratione della misura delli archibusetti a ruota & a fuoco di minor misura	Edition
16334252	Ordine delli molto magnifici e clarissimi signori Luogotenente & Consiglieri di Sua Altezza cosi sopra quello & di quali istromenti si debbe pagare all'Archiuio, come ancora circa il matricolare li notai : addi 20 di luglio MDLXXI	Edition
16334253	Bando sopra lo ammazzare porci et lupi : publicato sotto dì 5 di dicembre MDLXX	Edition
16334698	Deliberatione che nelle citta, terre, et luoghi del dominio di Sua Altezza, si faccino doue non sieno, li statuti & ordini particulari del danno dato	Edition
16334708	Deliberationi in benefitio delle povere persone›Deliberationi dell'illustrissimo et eccell. signor il s. duca di Fiorenza, hoggi gran duca di Toscana, in benefitio delle pouere persone: fatta il di 8 di febraio MDXLVIII : insieme con la nuoua riforma de' Conseruadori di legge, publicata il dì 29 d'aprile MDLXXII	Edition
19218299	Caio Ostilio : dramma per musica : da rappresentarsi nel regio Teatro di via della Pergola il carnevale del MDCCXCV i.e. 1795 : sotto la protez. dell'A.R. di Ferdinando III. arciduca d'Austria principe reale d'Ungheria e di Boemia, gran-duca di Toscana ec. ec. ec	Edition
17907808	Discorso di Lodovico delle Colombe nel quale si dimostra, che la nuoua stella apparita l'ottobre passato 1604, nel Sagittario non è cometa, ne stella generata, ò creata di nuouo, ne apparente, ma vna di quelle che furono da principio nel cielo : e ciò esser conforme alla vera filosofia, teologia, e astronomiche demostrazioni : con alquanto di esagerazione contro à giudiciari astrologi	Edition
23999926	Appresso Bonetti	Publisher
16335600	Ordine et modo sopra libelli diffamatorij	Edition
16335611	Proroga della legge dell'Arte di Porta Santa Maria sopra la drapperia delli ermisini et modo di dare loro l'acqua	Edition
23213589	Appresso A. Padouani	Publisher
19220190	Ines de Castro›Ines de Castro : dramma per musica : da rappresentarsi nel Regio Teatro di via della Pergola l'autunno del MDCCXCIII i.e. 1793 : sotto la protez. dell'A.R. di Ferdinando III arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
19220192	Quattro nazioni›Le quattro nazioni : dramma giocoso per musica : da rappresentarsi in Firenze nel Regio Teatro di via Santa Maria nell'estate dell'anno MDCCXCIII i.e. 1793 : sotto la protezione dell'A.R. di Ferdinando III arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
31541010	Giovanni Lorenzo Cattani	Person
10831888	Principj della musica	Edition
19220902	Le due orfane e i due tutori innamorati : dramma giocoso per musica da rappresentarsi in Firenze nel R. Teatro de' Risoluti posto in via Santa Maria nella estate dell'anno 1792 : sotto la protezione dell'a.r. il serenissimo Ferdinando III. principe reale d'Ungheria e di Boemia arciduca d'Austria gran-duca di Toscana ec. ec. ec	Edition
11881184	Vite de pittori antichi	Edition
19221445	Angelica e Medoro›Angelica e Medoro : dramma per musica da rappresentarsi in Firenze nel regio Teatro degli Intrepidi detto della palla a corda nella primavera dell'anno 1792 ; sotto la protezione dell'A.R. il serenissimo Ferdinando III. principe re d'Ungheria, e di Boemia, arciduca d'Austria, gran-duca di Toscana ec. ec. ec	Edition
20007890	Ex typograp. C. de Bindis: sub signo S. Bernardi	Publisher
23650822	Stampería di B. Paperini	Publisher
19221626	Amanti in Tempe›Gli amanti in tempe : azione pastorale con cori e balli analoghi da rappresentarsi in Firenze nel Regio Teatro degli Intrepidi detto della Palla a Corda : sotto la protezione dell'A.R. il serenissimo Ferdinando III. principe re d'Ungheria e di Boemia, arciduca d'Austria, gran-duca di Toscana &c. &c. &c	Edition
19221828	Il conte Policronio, ovvero, Le bugie hanno le gambe corte : farsa in prosa con musica che si rappresenta per la prima volta nel Teatro della real villa del Poggio a Cajano alla presenza delle LL. AA. RR. Ferdinando III. gran-duca di Toscana &c. &c. &c. e Maria Luisa sua consorte dalla Comica compagnia di Pietro Andolfati nell'autunno del 1791	Edition
10762124	Libro di Messala Coruino, oratore excellentissimo ... ad Ottauiano Augusto della progenie sua›Libro di Messala Corvino, oratore excellentissimo ... ad Ottaviano Augusto della progenie sua›Ad Ottauiano Augusto della progenie sua	Edition
19222540	Teseo a Stige›Teseo a Stige : dramma tragico per musica da rappresentarsi nell'imperial Teatro di Via della Pergola il carnevale del MDCCXCI i.e. 1791 : sotto l'augusta protezione di Sua Maestà imperiale Leopoldo II. re d'Ungheria e di Boemia arciduca d'Austria gran-duca di Toscana &c. &c. &c	Edition
26038288	Excudebat Petrus Pernasuis & Heinrici Petri impensis	Publisher
22689646	Per Gaetano Albizzini	Publisher
17534347	Instituzioni botaniche	Edition
19223249	Arsinoe e Breno : dramma serio per musica da rappresentarsi nel nuovo Teatro della Nobiliss. Accademia intronata di Siena l'estate dell' anno 1790	Edition
13980398	Libro di novelle e di bel parlar gentile contenente cento novelle antiche servite di norma e di materia al Decamerone di Giovanni Boccaccio	Edition
19238377	Virtuosa alla moda›La virtuosa alla moda : dramma giocoso per musica : da rappresentarsi nel Teatro della Nobilissima Accademia intronata di Siena nell'estate dell'anno 1777 : dedicato ai nobili signori cavalieri senesi	Edition
19224561	La modista, ossia, La scuffiaja : dramma giocoso per musica da rappresentarsi il carnovale del 1790 nel Teatro del Nob. signor Filippo de Bandeu in Gorizia : dedicato alle gentilissime dame, e nobilissimi cavallieri di detta città	Edition
19224927	Fernando Cortes conquistator del Messico›Fernando Cortes conquistator del Messico : dramma per musica da rappresentarsi nel regio Teatro di via della Pergola il carnevale del MDCCLXXXIX i.e. 1789 : sotto la protez. dell'a.r. di Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
34268231	Angiol Maria Ricci	Person
27534347	Nella stamperìa di Luigi Carlieri ...	Publisher
15031763	Statuti e riforma della gabella de' beni in pagamento nel contado : cauati dal quarto libro delli Statuti di Firenze	Edition
37576219	Niccolò Lorenzini	Person
37576222	Jacopo Gardi	Person
19226172	Idalide›L'Idalide, o sia, La vergine del sole : dramma per musica da rappresentarsi in Firenze nel regio Teatro degl'Intrepidi detto della Palla a Corda : sotto la protezione dell'A. reale il serenissimo Pietro Leopoldo principe reale d'Ungheria, e di Boemia, arciduca d'Austria, e gran-duca di Toscana &c.&c.&c	Edition
30685811	Cosimo della Rena	Person
17915700	Brieve discorso sopra i misteri della corona del Signore›Breve discorso sopra i misteri della corona del Signore	Edition
16342887	Bando d'alcune prouincie tassate per la gabella della farina e carne : doue si sono rimesse le polize del macinato e peso della carne : di luglio 1573›Bando d'alcune provincie tassate per la gabella della farina e carne	Edition
16342888	Bando che' vetturini non possino fare compagnia con albergatori, ne vetturino con altro vetturino, & ordine fra procacci & vetturini	Edition
16342890	Bando delli magnifici Vficiali de' fiumi di Loro Altezze sopra la conseruazione di essi fiumi : publicato in Fiorenza sotto di 29 di nouembre 1561, rinouato sotto di 17 di marzo 1570, & di nuouo bandito questo di 28 di marzo 1573›Bando delli magnifici Ufficiali de' fiumi di Loro Altezze sopra la conservazione di essi fiumi	Edition
33644528	None	Person
16343331	Prouisione et ordine che le pouere persone habitanti nello stato di Fiorenza possino conuenire li cittadini fiorentini dauanti al magistrato de' Conseruadori di legge per le liti che muouer volessino contra essi›Provisione et ordine che le povere persone habitanti nello stato di Fiorenza possino convenire li cittadini fiorentini davanti al magistrato de' Conservadori di legge per le liti che muover volessino contra essi	Edition
16343332	Rinouatione del Bando delle feste da guardarsi : publicato sotto di 15 d'ottobre MDXLVII, et ristampato con licentia de' superiori›Rinovatione del Bando delle feste da guardarsi	Edition
19227252	Chi sta bene non si muova›Chi sta ben non si muova : dramma giocoso per musica da rappresentarsi nel regio Teatro di via della Pergola la primavera del MDCCLXXXVII i.e. 1787 : sotto la protezione dell' A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
15032977	Renovatione del bando et provvisione sopra il non poter estrarre cavalli ne cavalle fuori delli stati di S.A.S›Rinouazione del bando e prouuisione sopra il non poter estrarre caualli ne caualle fuori delli stati di S.A.S. / fatto e publicato d'ordine di quella e per partito delli molto magnifici e clarissimi SS. Luogotenente e Consiglieri della Republica fiorentina questo dì 17 di marzo 1614	Edition
13197988	Cicalate di Lorenzo Panciatichi	Edition
13198562	Vita d'Antonio Giacomini Tebalducci Malespini	Edition
23040257	Appresso Lorenzo Torrentino, impressor ducale	Publisher
15044868	Bando e prohibitione a non descritti o privilegiati del portare arme›Bando e prohibitione a non descritti o priuilegiati del portare arme	Edition
21849639	L. Torrentino	Publisher
15034221	Legge dell'illustriss. et eccellentiss. s. il s. duca di Fiorenza del modo del congregare e sua magistrati : passata nel suo Consiglio de XLVIII il di XXV di gennaio MDXLIX	Edition
616579	In Trevigi	Place
30501085	Baccio Baldini	Person
33909070	Raimondo Maria Corsi	Person
19229192	Giulio Sabino›Giulio Sabino : dramma per musica da rappresentarsi nel regio Teatro di via della Pergola la primavera del MDCCLXXXV i.e., 1785 : sotto la pretezione dell' A.R. di Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana &c. &c. &c	Edition
20015879	Appresso Andrea Bonducci	Publisher
37579695	None	Person
20016082	G. Manni	Publisher
10579157	Lo Scultore; intermezzi a tre voci	Edition
10579158	Elfrida›L'Elfrida; dramma tragico per musica	Edition
19230053	Olimpiade›L'olimpiade : dramma per musica	Edition
19230061	Arbace›L'Arbace : dramma per musica da rappresentarsi in Firenze nel nuovo regio Teatro degl'Intrepidi detto la Palla a Corda nella primavera del 1785 : sotto la protezione di S.A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia granduca di Toscana &c. &c	Edition
19230231	Che è cagion del suo mal pianga sé stesso›Chi e cagion del suo mal pianga se stesso : dramma giocoso per musica ; da rappresentarsi nel Regio Teatro di via della Pergola la primavera del MDCCLXXXV i.e. 1785 ; sotto la protezione dell'A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungh. e di Boem. gran-duca di Toscana ec. ec. ec	Edition
29244682	Si vende da Gio. Risaliti stampatore dirimpetto alla chiesa di S. Firenze	Publisher
19230591	Ifigenia in Aulide›L'Ifigenia in Aulide : dramma per musica da rappresentarsi nel Regio Teatro di via della Pergola l'autunno del MDCCLXXXIV i.e. 1784 sotto la protezione dell'a.r. Pietro Leopoldo arciduca d'Austria principe reale d'Ungh e di Boem. gran-duca di Toscana ec. ec. ec	Edition
10579872	Descrizione delle felicissime nozze della cristianissima maestà di madama Maria Medici	Edition
19230770	Capitano Tenaglia›Il capitan Tenaglia, o sia, La muta per amore : dramma giocoso per musica da rappresentarsi in Firenze l'autunno dell'anno 1784 : nel Nuovo Regio Teatro degl'Intrepidi detto la Palla a Corda sotto la protezione di S.A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia granduca di Toscana &c. &c	Edition
19230774	Pizzarro nelle Indie›Pizzarro nell'Indie, o sia, La distruzione del Perù : dramma per musica : da rappresentarsi in firenze la primavera dell'anno 1784 nel nuovo regio Teatro degl'Intrepidi detto la Palla a corda : sotto la protezione di S.A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia granduca di Toscana &c. &c	Edition
19230776	Acomate›L'Acomate : dramma per musica : da rappresentarsi in Firenze la primavera dell'anno 1784 : nel nuovo regio Teatro degl'Intrepidi detto La Palla a corda sotto la protezione di S.A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia granduca di Toscana &c. &c	Edition
10580137	Sisara. Libretto. Italian›Sisara; oratorio a cinque voci	Edition
19231480	Gelosia e pazzia sono sorelle : dramma giocoso per musica da rappresentarsi in Firenze l'autunno dell'anno 1784. nel nuovo regio Teatro degl'Intrepidi detto La Palla a corda sotto la protezione di S.A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia granduca di Toscana &c. &c	Edition
19231846	Artaserse›Artaserse : dramma per musica da rappresentarsi nel Regio Teatro di Via della Pergola nel carnevale del MDCCLXXXIII i.e. 1783 : sotto la protezione dell' A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungher., e di Boemia gran duca di Toscana ec. ec. ec	Edition
15038319	Bando et ordine prohibitivo del pigliare et dar presenti d'ogni sorte a chi amministra la giustitia & ad ogni altro ministro & persona publica›Bando e ordine proibitiuo del pigliare et dar presenti d'ogni sorte a chi amministra la giustizia & ad ogn'altro ministro e persona publica : et del modo & ordine di acconciare & accettare giudici, notari, & altri ministri d'ogni sorte nelli vffizij : publicato nella ducale città di Fiorenza sotto di 19 di dicembre 1576	Edition
12941281	Il lamento di Cecco da Varlungo di Francesco Baldovini colle note d'Orazio Marrini	Edition
33650822	Virginio Valsecchi	Person
15038737	Bando et ordine da tenersi & osservarsi per chi vende & contrata porci nello stato di Fiorenza da dì primo di settembre sino al primo di quaresima pertinente alla gabella della carne›Bando et ordine da tenersi & osseruarsi per chi uende & contratta porci nello stato di Fiorenza da di primo di settembre sino al primo di quaresima pertinente alla gabella della carne	Edition
10844555	Descrizione dell' imperiale giardino di Boboli	Edition
16611791	Bando dell'additione et augmento della pena alla prohibita & generale estrattione de grani & grascie : fermato questo di primo di febbraio 1570	Edition
27622030	Per Jacopo Guiducci e Santi Franchi	Publisher
15039161	Bando e prohibitione a non descritti o privilegiati del portare arme›Bando e prohibizione a non descritti o priuilegiati del portare arme : publicato il dì 25 di febbraio 1588. Insieme con la legge che li padri restino obligati per li figliuoli : fatta l'anon sic 1599 a di 30 di marzo	Edition
19233625	Mesenzio re d'Etruria›Mesenzio re d'Etruria : drama per musica : da rappresentarsi nel regio Teatro di Via della Pergola nell'autunno del MDCCLXXXII i.e. 1782 sotto la protezione dell'A.R. Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
16612260	Prouisione vniuersale sopra l'estrazione de' grani, biadi, e grasce di tutto lo stato	Edition
16350220	Legge concernente l'vfizio de giudici di ruota, auuocati, proccuratori, esaminatori, notai, attuarij, & scrittori del palagio del podestà di Fiorenza : fatta, stabilita, e ferma sotto li xij di febbraio 1571›Legge concernente l'ufizio de giudici di ruota, avvocati, proccuratori, esaminatori, notai, attuarii, & scrittori del palagio del podestà di Fiorenza	Edition
16350664	Bando delli Vffitiali di grascia della città di Fierenza che non si possa estrarre piantoni ò altre piante di vliui : publicato questo di 14 d'aprile MDLXXV›Bando delli Uffitiali di grascia della città di Fierenza che non si possa estrarre piantoni ò altre piante di ulivi	Edition
16350672	Prouisione sopra le legne da tagliarsi›Provisione sopra le legne da tagliarsi	Edition
16350676	Bando di proroga di dare le portate chi hauessi compero vino & non l'hauessi date›Bando di proroga di dare le portate chi havessi compero vino & non l'havessi date	Edition
16350678	Bando di proroga di dare le portate chi hauessi compero vino e non l'hauessi date : publicato di XXIX di nouembre MDLXXV›Bando di proroga di dare le portate chi havessi compero vino e non l'havessi date	Edition
16350680	Bando che non si possa cauare dello stato felicissimo di Sua Altezza S. salina senza licentia : publicato il di XXX di luglio MDLXXV›Bando che non si possa cavare dello stato felicissimo di Sua Altezza Serenissima salina senza licentia	Edition
16350681	Statuti e riforma della gabella de beni in pagamento nel contado : cauati del quarto libro delli Statuti di Fiorenza	Edition
39257754	Serva favorita	Person
19234530	Avaro deluso›Il don Calandrano : dramma giocoso per musica da rappresentarsi in Firenze nell'autunno dell'anno 1781 nel regio Teatro degl'Intrepidi detto della palla a corda : sotto la protezzione dell' A.R. il serenissimo Pietro Leopoldo principe reale d'Ungheria, e di Boemia, arciduca d'Austria, gran-duca di Toscana &c. &c. &c	Edition
16351121	Prouisione sopra li drappi forestieri et lor gabelle : con la prohibitione delli ori falsi›Provisione sopra li drappi forestieri et lor gabelle	Edition
16351123	Ordinatione che li delinquenti per le transgressioni dell'alpi non possino appellare dalle sententie de rettori del dominio : bandita il di 13 luglio 1576	Edition
16351126	Bando delli spettabili Vffitiali de fiumi della citta di Fiorenza contro quelli che hanno occupato strade, vie, fiumi, fosse, & beni del publico : publicato in Fiorenza il di 18 di dicembre 1576›Bando delli spettabili Uffitiali de fiumi della citta di Fiorenza contro quelli che hanno occupato strade, vie, fiumi, fosse, e beni del publico	Edition
16351127	Bando rinnouato circa il mettere insieme e riscontri delle polize del macinato per farine la reuisione generale : publicato il dì noue di maggio 1576›Bando rinnovato circa il mettere insieme e riscontri delle polize del macinato per farine la revisione generale	Edition
16351128	Bando et ordine prohibitivo del pigliare et dar presenti d'ogni sorte a chi amministra la giustitia & ad ogni altro ministro & persona publica›Bando et ordine prohibitiuo del pigliare et dar presenti d'ogni sorte a chi amministra la giustitia & ad ogni altro ministro & persona publica : et del modo & ordine d'acconciare & accettare giudici, notarij, & altri ministri d'ogni sorte nelli vffitij : publicato nella ducale città di Fiorenza sotto dì 19 di dicembre 1576	Edition
16351129	Aggiunte infrascritte da farsi alla Legge de fiumi dell'anno 74 confermando tutto il resto che per in essa legge si dispone appartenente a signori vfitiali & confermate da S.A.S. il dì primo di settembre 1577	Edition
16351130	Indulto et decreto gratioso concesso dal sereniss. gran duca di Toscana, N.S., nella natiuità del serenissimo principe suo figliuolo : publicato il di 29 maggio 1577	Edition
16351131	Bando che per vn'anno non si possa extrarre del dominio stracci, bozzoli, ne altre rigaglie›Bando che per un'anno non si possa extrarre del dominio stracci, bozzoli, ne altri rigaglie	Edition
16351132	Bando che per vn'anno non si possa extrarre del dominio stracci, bozzoli, ne altre rigaglie : publicato il di 12 di giugno 1577›Bando che per un'anno non si possa extrarre del dominio stracci, bozzoli, ne altre rigaglie	Edition
16351133	Bando et legge contro a quelli che incettano grani et biade : publicato il di 28 di giugno 1578	Edition
16351134	Prouisione et nuoua reformatione per conto delli ori et arienti falsi e lauori che si fanno con tali ori ò arienti : fermata per il sereniss. gran duca di Toscana & per partito de' magnifici signori Reformatori, & Conseruatori dell'Arte di Por S. Maria della città di Fiorenza il dì 11 d'ottobre 1578›Provisione et nuova reformatione per conto delli ori et arienti falsi e lavori che si fanno con tali ori ò arienti	Edition
16351135	Bando per conto de' tiralori, battilori, tessitori d'oro, et altri artieri sottoposti all'Arte di Por Santa Maria, che fussino andati ò che andassino per l'auuenire à lauorare fuori dello Stato & dominio fiorentino : fatto & publicato per commessione del sereniss. gran duca di Toscana & per partito delli molto magnifici & clariss. signori Luogotenente & Consiglieri della Republica fiorentina il dì xxx d'aprile 1578	Edition
16351136	Bando et legge sopra i confinati	Edition
16351137	Bando et dichiaratione sopra a quelli che per l'auuenire ammazzeranno banditi : publicato in Fiorenza sotto dì 24 d'ottobre MDLXXIX›Bando et dichiaratione sopra a quelli che per l'avvenire ammazzeranno banditi	Edition
16351138	Provisione sopra le oblationi da farsi nelle liti›Prouisione sopra le oblationi da farsi nelle liti & giuditii di beni in pagamento per douersi ciò osseruare nel modo di che in essa›Provisione sopra le oblationi da farsi nelle liti e giuditii di beni in pagamento per doversi ciò osservare nel modo di che in essa	Edition
16351139	Prouisione sopra le oblationi da farsi nelle liti & giuditij di beni in pagamento per douersi ciò osseruare nel modo di che in essa›Provisione sopra le oblationi da farsi nelle liti e giuditii di bene in pagamento per doversi ciò osservare nel modo di che in essa	Edition
16351594	Provisione sopra li diritti et contradiritti da pagarsi nelle cause civili›Prouisione sopra li diritti et contradiritti da pagarsi nelle cause ciuili	Edition
16351595	Bando et legge sopra il modo de pagamenti da farsi per li publici banchieri a' loro creditori	Edition
16351596	Bando et legge sopra il modo de pagamenti da farsi per li publici banchieri a' loro creditori	Edition
16351598	Bando delli spetabili signori Ufficiali di grascia della città di Fiorenza sopra che non si possa vendere per alcuno olio ne cinque vicariati & altri luoghi à' romagnuoli o altri per loro›Bando delli spetabili signori Vfficiali di grascia della città di Fiorenza sopra che non si possa vendere per alcuno olio ne cinque vicariati & altri luoghi à' romagnuoli o altri per loro : bandito questo dì 12 di gennaio 1580	Edition
16351599	Bando delli spetabili signori Ufficiali di grascia della città di Fiorenza sopra che non si possa vendere per alcuno olio ne cinque vicariati & altri luoghi à' romagnuoli o altri per loro›Bando delli spettabili signori Vfitiali di grascia della città di Fiorenza sopra che non si possa vendere per alcuno olio ne cinque vicariati & altri luoghi à' romagnuoli ò altri per loro	Edition
16351600	Decreto delli molto magnifici et clarissimi signori Luogotenente & Consiglieri della Rep. fiorentina, fatto d'ordine del serenissimo gran duca di Toscana nostro signore, sopra le tasse delli offitij che si daranno à beneplacito di Sua Altezza Serenissima il dì 4 di gennaio 1582	Edition
16351601	Legge e provisione penale contro à quelli che diverranno all'atto del fallimento e cessazione, massime con fraude ò dolo›Legge e prouisione penale contro à quelli che diuerranno all'atto del fallimento e cessazione, massime con fraude ò dolo	Edition
16351602	Decreto fatto d'ordine del serenissimo gran duca di Toscana, N.S., et per partito delli molto magnifici & clarissimi signori Luogotenente & Consiglieri della Repub. fiorentina il dì XI di febbraio MDLXXXII sopra li pagamenti delle gabelle de' contratti per li capi di che in quello	Edition
16351603	Decreto sopra la cognitione et decisione delle nullità de' contratti & altri atti gabellabili	Edition
16351604	Provisione ottenuta nel Senato de' 48 sotto dì 8 di marzo 1584 in correzzione dello Statuto de incendiis & vastis, &c›Prouisione ottenuta nel Senato de' 48 sotto di 8 di marzo 1584 in correzzione dello Statuto de incendiis & vastis, &c	Edition
16351605	Statuto et nuoua prouisione in fauore delle donne che vorranno obligarsi per contratto : fermata il dì 30 di luglio MDLXVIII›Statuto et nuova provisione in favore delle donne che vorranno obligarsi per contratto	Edition
16351606	Prouuisione fatta d'ordine del serenissimo gran duca di Toscana, N.S., et per partito delli molto magnifici & clarissimi signori Luogotenente & Consiglieri della Republica fiorentina questo dì 3 di giugno 1586 sopra lo squittinare li giudici, caualieri, et notai, che si vorranno esercitare con li rettori dello stato di S.A.S. & dipoi quelli squittinati et approuati imborsare e trarre per sorte secondo l'ordine della presente prouuisione›Provvisione fatta d'ordine del serenissimo gran duca di Toscana, N.S., et per partito delli molto magnifici et clarissimi signori Luogotenente et Consiglieri della Republica fiorentina questo dì 3 di giugno 1586 sopra lo squittinare li giudici, cavalieri, et notai	Edition
16351607	Licenzia delli archibusi a ruota permessi nell'vnigiana i.e. Lunigiana et altri luoghi infrascritti	Edition
16351608	Bando sopra la proibitione del sale & salina forestiera	Edition
16351609	Dichiaratione che li padri restino obligati per li figliuoli per causa di delationi d'armi nell'agumento delle pene pecuniarie imposte per la legge 1588	Edition
16351610	Bando contro gl'estrattori delle grasce del capitanato di Pietra Santa	Edition
16351612	Bando de signori Offitiali d'abbondanza per conto delle rape da seminarsi	Edition
16351613	Prouisione vniuersale sopra l'estrazione di grani, biade, & grasce di tutto lo stato›Provisione universale sopra l'estrazione di grani, biade, et grasce di tutto lo stato	Edition
16351614	Bando sopra la prohibitione del sale forestiere	Edition
16351615	Bando sopra le licentie da darsi a lauoratori : con l'estensione fatta dal magistrato delli signori Noue conseruatori per tutto il dominio›Bando sopra le licentie da darsi a lavoratori	Edition
37585444	Pietro Massolo	Person
21774438	Per Francesco Onofri stampator'arciuescouale ...	Publisher
37585767	Filippo Cavriani	Person
19237365	Nozze della Bita›Le nozze della Bita : dramma giocoso per musica da rappresentarsi in Firenze nel Teatro di via del Cocomero nell'autunno dell'anno 1778 sotto la protezione dell'A.R. il serenissimo Pietro Leopoldo principe reale d'Ungheria, e di Boemia arciduca d'Austria &c. &c. &c.	Edition
12946421	Lo'Nfarinato secondo; ovvero, Dello'Nfarinato, accademico della Crvsca	Edition
12946429	Capitoli e canzoni piacevoli	Edition
19238042	Alessandro nelle Indie›Alessandro nell'Indie : dramma per musica da rappresentarsi nel Teatro di via della Pergola nel carnevale del MDCCLXXVII i.e. 1777 sotto la protezione dell'a.r. di Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran=duca di Toscana ec. ec. ec	Edition
19238043	Zulima›Zulima : dramma per musica da rappresentars nel Teatro di via della Pergola nel carnevale del MDCCLXXVIIi.e. 1777 : sotto la protezione dell' A. R. di Pietro Leopoldo arciduca d' austria principe reale d' Ungheria e di Boemia gran = duca di Toscana ec. ec. ec	Edition
30248168	Francesco Redi	Person
19238208	Astuzie amorose›Le astuzie amorose : dramma giocoso per musica da rappresentarsi nel Teatro di Via della Pergola nella primavera del MDCCLXXVII i.e. 1777 : sotto la protezione dell'a r. di Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
19238379	Creso re di Lidia›Creso re di Lidia : dramma per musica	Edition
31517964	Agnolo Pandolfini	Person
19238539	Tre amanti›I tre amanti : dramma giocoso per musica : da rappresentarsi nel Teatro di Via della Pergola nella primavera del MDCCLXXVII i.e. 1777 : sotto la protezione dell'A.R. di Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
19238543	Vera costanza›La vera costanza : dramma giocoso per musica : da rappresentarsi nel Teatro di via della Pergola nella primavera del MDCCLXXVII i.e. 1777 : sotto la protezione dell' A.R. di Pietro Leopoldo arciduca d'Austria principe reale d'Ungheria e di Boemia gran-duca di Toscana ec. ec. ec	Edition
19238710	Curioso indiscreto›Il curioso indiscreto : dramma giocoso per musica da rappresentarsi in Firenze nel Teatro di via del Cocomero nellautunno dellanno 1777 ; sotto la protezione dell A.R. il serenissimo Pietro Leopoldo principe reale d'Ungheria, e di Boemia, arciduca d'Austria &c. &c. &c. e granduca di Toscana	Edition
19238711	Avaro›L'avaro : dramma per musica	Edition
19239055	Frascatana›La Frascatana : dramma giocoso per musica da rappresentarsi nel Teatro grande della nobilissima Accademia intronata di Siena, nel carnevale dell'anno bisestile 1776 : dedicato a S.E. il Sig. D. Salvadore Branciforti principe di Butera, e Pietraperzia &c. &c. &c	Edition
