source	target
24341905	14341905
24342828	14342828
24342830	14342830
24342831	14342831
24342833	14342833
24343820	14343820
24343828	14343828
24344967	14344967
24345393	14345393
24345396	14345396
24345397	14345397
24345398	14345398
24345399	14345399
24345400	14345400
24345401	14345401
24345402	14345402
24345690	14345690
24345877	14345877
24345878	14345878
24345905	14345905
24346717	14346717
24346717	19274286
24347227	14347227
24347438	14347438
24347934	14347934
24347934	15697216
24347934	17486839
24347934	18170569
24347937	14347937
24347941	14347941
24347942	14347942
24347943	14347943
24347944	14347944
24347945	14347945
24347950	14347950
24349003	14349003
24349003	14349503
24349003	14349504
24349003	14349505
24349003	16426525
24349003	16426529
24349003	16432796
24349003	16464101
24349075	14349075
24349610	14349610
24350537	14350537
24350538	14350538
24350538	15934790
24351626	14351626
24352106	14352106
24352108	14352108
24352110	14352110
24352110	14352111
24352113	14352113
24352115	14352115
24352117	14352117
24352127	14352127
24352127	15041741
24352210	14352210
24352626	14352626
24352653	14352653
24352654	14352654
24352912	14352912
24353141	14353141
24353142	14353142
24353143	14353143
24353428	14353428
24353446	14353446
24353446	14495935
24353663	14353663
24353685	14353685
24353779	14353779
24354183	14354183
24354287	14354287
24355233	14355233
24355756	14355756
24356279	14356279
24357055	14357055
24357670	18348393
24358129	14358129
24360728	14360728
24360729	14360729
24360730	14360730
24360731	14360731
24360734	14360734
24360736	14360736
24360737	14360737
24360740	14360740
24360740	14360741
24360740	15446680
24360742	14360742
24360743	14360743
24360744	14360744
24361163	14361163
24361223	14361223
24361223	15320926
24361224	14361224
24361225	14361225
24361226	14361226
24361226	14390388
24361226	15318113
24361229	14361229
24361229	14369812
24361232	14361232
24361234	14361234
24361234	15448721
24361234	15448739
24361238	14361238
24361239	14361239
24361245	14361245
24361248	14361248
24361249	14361249
24361341	14361341
24361653	14361653
24361730	14361730
24361733	14361733
24361738	14361738
24362442	14362442
24362442	14367461
24362442	14390662
24364213	14364213
24364317	14364317
24364819	14364819
24365640	14365640
24365640	18180790
24365848	14365848
24365849	14365849
24365850	14365850
24365852	14365852
24365853	14365853
24365854	14365854
24365990	14365990
24366158	14366158
24366334	14366334
24366335	14366335
24366336	14366336
24366554	14366554
24366554	15321025
24366554	17598698
24366858	14366858
24366863	14366863
24366863	15552384
24367009	14367009
24367153	14367153
24367717	14367717
24367718	14367718
24367718	15319299
24367718	15320931
24367718	16131011
24367718	16131016
24367719	14367719
24367720	14367720
24367721	14367721
24367722	14367722
24367723	14367723
24368222	14368222
24368222	14377219
24368222	15318906
24368227	14368227
24368229	14368229
24368231	14368231
24368231	15317298
24368231	15317706
24368231	15318501
24368231	15318503
24368231	15318505
24368231	15318506
24368231	15318521
24368231	15320510
24368231	16130597
24368231	16130603
24368231	16130604
24368231	16131014
24368231	16133093
24368231	16133514
24368235	14368235
24368236	14368236
24368248	14368248
24368250	14368250
24368251	14368251
24368497	14368497
24368551	14368551
24368749	14368749
24368751	14368751
24368752	14368752
24368755	14368755
24368756	14368756
24368756	14373543
24368758	14368758
24368760	14368760
24368762	14368762
24368763	14368763
24368765	14368765
24368766	14368766
24368767	14368767
24368768	14368768
24368769	14368769
24368770	14368770
24368773	14368773
24368773	16256738
24368778	14368778
24369036	14369036
24369070	14369070
24369070	14375421
24369070	14376444
24369077	14369077
24369085	14369085
24369278	14369278
24369279	14369279
24369279	15940827
24369280	14369280
24369280	16048872
24369280	16049266
24369280	16092216
24369280	16092997
24369280	16104581
24369280	16122270
24369280	16122709
24369280	16388899
24369280	16398261
24369283	14369283
24369284	14369284
24369286	14369286
24369287	14369287
24369289	14369289
24369290	14369290
24369292	14369292
24369295	14369295
24369295	14754163
24369296	14369296
24369298	14369298
24369300	14369300
24369300	18184161
24369301	14369301
24369303	14369303
24369305	14369305
24369306	14369306
24369436	14369436
24369439	14369439
24369442	14369442
24369807	14369807
24369808	14369808
24369809	14369809
24369810	14369810
24369811	14369811
24369811	15554044
24369813	14369813
24369813	14371931
24369813	15448726
24369814	14369814
24369816	14369816
24369817	14369817
24369818	14369818
24369818	15007810
24369819	14369819
24369820	14369820
24369822	14369822
24369822	14372995
24369824	14369824
24369827	14369827
24369830	14369830
24369831	14369831
24369833	14369833
24369833	14374062
24369833	14376165
24369833	14751906
24369833	14755950
24370122	14370122
24370122	14542380
24370340	14370340
24370341	14370341
24370350	14370350
24370351	14370351
24370356	14370356
24370358	14370358
24370359	14370359
24370360	14370360
24370362	14370362
24370362	14377747
24370364	14370364
24370493	14370493
24370879	14370879
24370879	14380412
24370880	14370880
24370882	14370882
24370883	14370883
24370884	14370884
24370885	14370885
24370886	14370886
24370889	14370889
24371326	14371326
24371409	14371409
24371410	14371410
24371414	14371414
24371416	14371416
24371417	14371417
24371420	14371420
24371422	14371422
24371423	14371423
24371424	14371424
24371425	14371425
24371425	14377744
24371426	14371426
24371856	14371856
24371876	14371876
24371926	14371926
24371930	14371930
24371933	14371933
24371935	14371935
24371935	14371936
24371935	14371937
24371935	14371938
24371935	14371941
24371935	14371942
24371935	14371943
24371935	14371944
24371935	14371948
24371935	14371949
24371935	14371950
24371935	14371952
24371935	14372448
24371935	14372450
24371935	14372453
24371935	14372454
24371935	14372455
24371935	14372457
24371935	14372459
24371935	14372460
24371935	14372461
24371935	14372462
24371935	14372463
24371935	14372464
24371935	14372465
24371935	14372466
24371935	14372467
24371935	14372468
24371935	14372469
24371935	14372471
24371935	16982816
24371935	17164828
24371935	17165727
24371935	17165740
24371935	17166160
24371939	14371939
24371940	14371940
24371946	14371946
24372078	14372078
24372079	14372079
24372084	14372084
24372084	17465000
24372381	14372381
24372446	14372446
24372449	14372449
24372473	14372473
24372986	14372986
24372988	14372988
24372989	14372989
24372990	14372990
24372991	14372991
24372993	14372993
24372994	14372994
24372994	14413915
24372994	14755063
24372997	14372997
24372998	14372998
24372998	14403621
24372998	14405182
24372998	14795065
24372998	16129340
24373001	14373001
24373001	16036447
24373004	14373004
24373006	14373006
24373010	14373010
24373194	14373194
24373195	14373195
24373331	14373331
24373497	14373497
24373530	14373530
24373530	14753731
24373531	14373531
24373531	14407236
24373531	14754173
24373531	14754174
24373531	14754176
24373533	14373533
24373533	14373535
24373537	14373537
24373539	14373539
24373547	14373547
24373550	14373550
24373550	14413914
24373551	14373551
24373551	19366036
24373552	14373552
24373553	14373553
24373554	14373554
24373555	14373555
24373557	14373557
24373557	15548634
24373696	14373696
24373715	14373715
24374057	14374057
24374060	14374060
24374065	14374065
24374065	14374066
24374065	14390946
24374065	14390947
24374065	14402124
24374065	14402127
24374065	14755073
24374065	14755074
24374065	14755076
24374065	16493031
24374067	14374067
24374068	14374068
24374069	14374069
24374070	14374070
24374074	14374074
24374078	14374078
24374079	14374079
24374081	14374081
24374082	14374082
24374464	17413649
24374464	17640370
24374464	17789654
24374602	14374602
24374602	14374603
24374604	14374604
24374606	14374606
24374912	14374912
24375130	14375130
24375276	14375276
24375276	15706305
24375276	17550713
24375278	14375278
24376156	14376156
24376156	14795069
24376157	14376157
24376159	14376159
24376162	14376162
24376162	17692411
24376162	17880358
24376166	14376166
24376166	16323980
24376166	17959976
24376167	14376167
24376168	14376168
24376669	14376669
24376672	14376672
24376673	14376673
24376674	14376674
24376822	14376822
24377196	14377196
24377202	14377202
24377203	14377203
24377204	14377204
24377206	14377206
24377206	16411229
24377207	14377207
24377209	14377209
24377210	14377210
24377211	14377211
24377217	14377217
24377221	14377221
24377221	15319699
24377221	16130179
24377221	18154147
24377508	14377508
24377510	14377510
24377719	14377719
24377719	14795486
24377720	14377720
24377724	14377724
24377724	14405169
24377725	14377725
24377737	14377737
24377739	14377739
24377742	14377742
24377746	14377746
24378038	14378038
24378038	14694180
24378054	14378054
24378256	14378256
24378256	14398423
24378256	14755513
24378256	17568537
24378257	14378257
24378257	14399475
24378257	16157846
24378565	14378565
24378797	14378797
24378797	14378799
24378804	14378804
24378807	14378807
24379324	14379324
24379325	14379325
24379326	14379326
24379327	14379327
24379328	14379328
24379330	14379330
24379331	14379331
24379331	15449144
24379332	14379332
24379333	14379333
24379334	14379334
24379510	14379510
24379791	14379791
24379864	14379864
24379864	14379865
24379864	14379866
24379867	14379867
24379871	14379871
24379872	14379872
24379873	14379873
24379874	14379874
24379875	14379875
24379877	14379877
24379880	14379880
24379885	14379885
24380314	14380314
24380386	14380386
24380387	14380387
24380392	14380392
24380394	14380394
24380396	14380396
24380397	14380397
24380413	14380413
24380414	14380414
24380919	14380919
24380922	14380922
24380923	14380923
24380925	14380925
24380928	14380928
24380930	14380930
24380932	14380932
24380935	14380935
24380935	14752356
24380935	15550707
24380935	15550714
24380935	15551557
24380935	15551562
24380935	15551563
24380935	15551564
24380936	14380936
24380937	14380937
24380938	14380938
24380939	14380939
24380940	14380940
24380940	18226782
24380945	14380945
24381083	14381083
24381458	14381458
24381463	14381463
24381968	14381968
24381988	14381988
24381990	14381990
24382492	14382492
24382498	14382498
24382502	14382502
24382504	14382504
24382504	17599922
24383023	14383023
24383029	14383029
24383031	14383031
24383034	14383034
24383039	14383039
24383040	14383040
24383042	14383042
24383053	14383053
24383199	14383199
24383518	14383518
24383559	14383559
24383572	14383572
24383573	14383573
24383573	14383575
24383573	16299458
24383573	16323059
24383574	14383574
24384098	14384098
24384100	14384100
24384102	14384102
24384103	14384103
24384112	14384112
24384113	14384113
24384115	14384115
24384117	14384117
24384117	14748021
24384118	14384118
24384120	14384120
24384622	14384622
24384625	14384625
24384637	14384637
24384773	14384773
24384784	14384784
24385141	14385141
24385142	14385142
24385144	14385144
24385147	14385147
24385147	14404652
24385147	15447486
24385147	15549498
24385148	14385148
24385149	14385149
24385150	14385150
24385150	15549466
24385154	14385154
24385663	14385663
24385665	14385665
24385666	14385666
24385667	14385667
24385669	14385669
24386022	14386022
24386022	14386547
24386022	14387055
24386022	14503123
24386180	14386180
24386181	14386181
24386182	14386182
24386183	14386183
24386194	14386194
24386194	16772577
24386194	17464285
24386194	17505648
24386194	17966728
24386539	14386539
24386740	14386740
24386741	14386741
24387239	14387239
24387240	14387240
24387241	14387241
24387243	14387243
24387246	14387246
24387247	14387247
24387263	14387263
24387263	14407238
24387263	14794607
24387264	14387264
24387266	14387266
24387267	14387267
24387268	14387268
24387269	14387269
24387405	14387405
24387593	14387593
24387759	14387759
24387760	14387760
24387761	14387761
24387761	14412415
24387761	15554871
24387763	14387763
24387765	14387765
24387765	15749905
24387765	15817386
24387765	15873911
24387765	16020318
24387765	17554738
24387765	19366035
24387770	14387770
24387933	14387933
24388282	14388282
24388283	14388283
24388284	14388284
24388285	14388285
24388286	14388286
24388288	14388288
24388801	14388801
24388804	14388804
24388805	14388805
24388824	14388824
24388824	15448717
24388825	14388825
24388826	14388826
24388953	14388953
24388953	16155718
24389331	14389331
24389843	14389843
24389846	14389846
24389846	18166931
24390377	14390377
24390386	14390386
24390386	16316776
24390387	14390387
24390389	14390389
24390390	14390390
24390390	14390392
24390391	14390391
24390403	14390403
24390927	14390927
24390933	14390933
24390933	16593551
24390954	14390954
24390955	14390955
24390957	14390957
24390957	16520684
24391076	14391076
24391989	14391989
24391990	14391990
24391991	14391991
24391992	14391992
24391993	14391993
24391994	14391994
24391994	16109767
24391994	16241781
24391994	18174557
24391995	14391995
24391996	14391996
24391997	14391997
24391999	14391999
24391999	16316656
24392000	14392000
24392006	14392006
24392007	14392007
24392008	14392008
24392009	14392009
24392266	14392266
24392378	14392378
24392513	14392513
24392514	14392514
24392515	14392515
24392516	14392516
24392517	14392517
24392518	14392518
24392519	14392519
24392521	14392521
24392522	14392522
24392531	14392531
24392684	14392684
24393017	14393017
24393019	14393019
24393071	14393071
24393072	14393072
24393073	14393073
24393073	16643504
24393074	14393074
24393078	14393078
24393078	16131433
24393078	16133500
24393592	14393592
24394297	14394297
24394300	14394300
24394662	14394662
24394665	14394665
24394828	14394828
24395191	14395191
24395192	14395192
24395196	14395196
24395331	14395331
24395700	14395700
24395701	14395701
24395701	14395703
24395701	14395704
